year,month,month_str,day,category,match,place
,,,,, ثم على ابي حامد بن الضياء المكي بها سنة,
61.0,3,ربيع الاول,,samia, كتبت عنه في بلده وغيرها من نظمه وكذا سمع منه البقاعي في ربيع الاول سنة احدى وستين,
90.0,1,محرم,,death, عاد لبلده فابتدا به الضعف في الطريق واستمر حتى مات بها في يوم الاحد سابع عشرى المحرم التالي له سنة وتسعين,
,,,10.0,samia, وفضل وسمع على ابيه وجده والعلاء المفعلي والشهاب بن العلائي وجماعة ودرس بالتنكزية والارغونية وولى قضاء الرملة نحو خمس عشرة سنة بحرمة,حرمة
32.0,8,شعبان,,death, مات بها في منتصف شعبان سنة اثنتين وثلاثين,
,,,,, عن ثلاث وستين سنة,
775.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة خمس وسبعين وسبعمائة بمكة,مكة
83.0,,,,, ونشا بها بالمدينة لتحوله اليها مع امه في سنة ثلاث وثمانين,
97.0,,,,, الدين علي بن احمد النويري وجماعة وبالمدينة ايضا من البرهان بن فرحون وغيره ودخل القاهرة غير مرة اولها في سنة سبع وتسعين,
805.0,,,,, ودخل اليمن مرارا اولها في سنة خمس وثمانمائة,
807.0,10,شوال,,, وولى قضاة المالكية بمكة في شوال سنة سبع وثمانمائة,
32.0,10,شوال,,death, ومات وهو معزول بمكة في شوال سنة اثنتين وثلاثين بعد,عد
28.0,,,,, ان عمي في سنة ثمان وعشرين,
815.0,2,صفر,,birth, ولد في صفر سنة خمس عشرة وثمانمائة,
14.0,End of,اخر,,, ووجدته بخطى في موضع اخر سنة اربع عشرة,
26.0,,,,, ونشا فحفظ القران وصلى به على العادة في رمصان سنة ست وعشرين بالبيبرسية,البيبرسية
69.0,6,جمادى الثانية,,death, مات وقد كاد ان يضيق حاله بالنسبة لاتلافه مبطونا شهيدا في جمادى الثانية سنة تسع وستين,
,,,,birth, ولد سنة بضع,ضع
6.0,9,رمضان,,death, مات في رمضان سنة ست,
742.0,,,,birth, وتبعه المقريزي في عقوده وانه ولد سنة اثنتين واربعين وسبعمائة,
810.0,,,,birth, ولد في سنة عشر وثمانمائة بالشيح,الشيح
93.0,,,,death, مات سنة ثلاث وتسعين بدمشق,دمشق
6.0,12,ذي الحجة,,death, ومات بمكة في ذي الحجة سنة ست,
76.0,4,ربيع الاخر,,death, مات بعد تعلله مدة في ربيع الاخر سنة ست وسبعين بمنزله,منزله
84.0,6,جمادى الثانية,,death, مات في جمادى الثانية سنة اربع وثمانين,
,,,,, ودفن بالقرب من حوش صوفية البيبرسية عن نيف وسبعين سنة,
33.0,,,,, وكان ابوه مدركا ففارقه وقدم القاهرة قريبا من سنة ثلاث وثلاثين,
,End of,اخر,,death, في خمود وانخفاض حتى مات في وقد تنافر مع البقاعي وقتا ومد كل منهما لسانه في الاخر كما هي سنة,
778.0,,,,birth, ولد سنة ثمان وسبعين وسبعمائة بالقاهرة,القاهرة
58.0,3,ربيع الاول,,death, مات بعد تعلله نحو ثلاث سنين في ربيع الاول سنة ثمان وخمسين,
40.0,1,محرم,,death, مات في المحرم سنة اربعين بمكة,مكة
750.0,,,,birth, ولد في سنة خمسين وسبعمائة,
6.0,1,محرم,,death, ومات في نصف المحرم سنة ست,
785.0,3,ربيع الاول,,samia, سمع هو واخ له اسمه عمر من المحب الصامت في ربيع الاول سنة خمس وثمانين وسبعمائة,
778.0,,,,birth, ولد في سنة ثمان وسبعين وسبعمائة,
98.0,End of,اخر,,, وفي موضع اخر بخطي في سنة ثمان وتسعين,
37.0,8,شعبان,,ijaza, الاطفال بزاوية الشيخ عبد الله بن الشيخ خليل ولقيه ابن فهد وغيره واجاز له ولغيره ي استدعاء مؤرخ بشعبان سنة سبع وثلاثين,
780.0,9,رمضان,,birth, ولد في ليلة مستهل رمضان سنة ثمانين وسبعمائة بالقاهرة,القاهرة
800.0,,,,, وحج مرتين الاولى مع ابيه في سنة ثمانمائة,
54.0,,,,, والثانية في موسم سنة اربع وخمسين,
67.0,3,ربيع الاول,5.0,death, مات فجاة وهو متوجه لمكان له يصلحه تجاه باب الخرق في يوم السبت خامس ربيع الاول سنة سبع وستين,
828.0,,,,birth, ولد سنة ثمان وعشرين وثمانمائة بالظاهرية,الظاهرية
52.0,,,,, وحج غير مرة اولها في سنة اثنتين وخمسين,
98.0,,,,, السماع عندي وحضور كثير من دروسي في مجاورتي واكثر من الطواف والتلاوة وتناقض حاله جدا وكان مجاورا ايضا في سنة ثمان وتسعين,
812.0,,,,birth, ولد سنة اثنتي عشرة وثمانمائة ببيت,بيت
59.0,,,,, وحج في سنة تسع وخمسين,
801.0,9,رمضان,,birth, ولد في العشر الاخير من رمضان سنة احدى وثمانمائة,
10.0,,,,, يدرب السلامي من القاهرة ونشا بها فحفظ القران عند ابيه وصلى به في سنة عشر,
28.0,,,,, والنور والفوى والزين الزركشي والولي العراقي والنجم بن حجي والكمال بن خير لقبه باسكندرية وقد دخلها مرارا اولها في سنة ثمان وعشرين,
31.0,,,,, وحج مرتين الاولى في سنة احدى وثلاثين,
36.0,,,,, وجاور سنة ست وثلاثين,
33.0,,,,samia, وسمع هناك على الجمال الشيبي ودخل دمشق في سنة ثلاث وثلاثين,
35.0,,,,, وقد ناب في القضاء عن شيخه البساطى بعد سنة خمس وثلاثين,
67.0,12,ذي الحجة,14.0,death, يمتع بها لكونه لم يزل متوعكا بالربو وتارة بالسعال وبحبس الاراقة وتارة بضيق النفس حتى مات في ليلة الاثنين رابع عشر ذي الحجة سنة سبع وستين,
,,,,, وصلى عليه من الغد ودفن بالقرافة عند ابن ابي حمزة وكان يقرا عند ضريحه اول كل عام,
775.0,2,صفر,,birth, ولد في صفر سنة خمس وسبعين وسبعمائة بالمنصورية,المنصورية
24.0,,,,laqiya, وترجمه شيخنا في معجمه ووصفه بالفضل واستحضار الحاوي وقال لقيه بطريق مكة يعني سنة اربع وعشرين,
48.0,8,شعبان,,death, مات فجاة في شعبان سنة ثمان واربعين,
775.0,3,ربيع الاول,,birth, ولد في العشر الاول من ربيع الاول سنة خمس وسبعين وسبعمائة بحلب,حلب
15.0,,,,samia, وممن سمع منه من اصحابنا ابن فهد ومن شيوخنا الابي مع ابن موسى في سنة خمس عشرة,
13.0,,,,, وكان من رؤوساء بلده واصلائها لطيف المحاضرة حريصا على ملازمة البرهان الحلبي حتى انه حج هو واياه في سنة ثلاث عشرة,
57.0,9,رمضان,,death, مات في بكرة يوم الاربعاء منتصف رمضان سنة سبع وخمسين,
756.0,,,,birth, ولد سنة ست وخمسين وسبعمائة بالنحرارية,النحرارية
83.0,2,صفر,,samia, ابني القلقشندي وبحث على كل منهما التقريب في علوم الحديث للنوويوعلى المحب الفاسي في العربية والفرائض وسمع هناك في صفر سنة ثلاث وثمانين,
33.0,,,,qaraa, بل قرا بحضرته شيخنا البرهان بن خضر في سنة ثلاث وثلاثين,
30.0,,,,, فلما كان في حدود سنة ثلاثين,
37.0,,,,, وانقطع ببيته في حدود سنة سبع وثلاثين,
49.0,9,رمضان,,death, مات في ليلة الاربعاء منتصف رمضان سنة تسع واربعين بعد,عد
774.0,,,,birth, ولد سنة اربع وسبعين وسبعمائة بحماة,حماة
28.0,10,شوال,,death, واستمر حتى مات في بلد الخليل في شوال سنة ثمان وعشرين,
815.0,8,شعبان,,birth, ولد في ليلة نصف شعبان سنة خمس عشرة وثمانمائة بحلب,حلب
64.0,7,رجب,8.0,death, مات بالطاعون في ثامن رجب سنة اربع وستين بالقاهرة,القاهرة
,,,,samia, الظهير بن العجمي وغيره وكتب عن ابي عبد الله بن جابر الاعمى بديعيته وحدث بها سمعها منه سيخنا بمكة سنة,
1.0,2,صفر,,, وحج وجاور غير مرة وانقطع سنين بمكة حتى كانت وفاته بها في سادس عشرى صفر سنة احدى,
1.0,,,,, وممن اخذ عنه الجمال عبد الله بن محمد بن احمد الرومي الماضي واذن له في التدريس وارخ الاجازة في سنة احدى,
778.0,,,,birth, ولد في سنة ثمان وسبعين وسبعمائة بسويقة,سويقة
8.0,,,,, وناب في القضاء بالمحلة وسنباط في سنة ثمان,
73.0,5,جمادى الاولى,,death, بانه ملامتي وانقطع عن الاقراء والحركة مدة ولزم الاقامة بالمدرسة الزينية وهو حالة شبيهة بالاختلال الى ان مات في جمادى الاولى سنة ثلاث وسبعين,
45.0,12,ذي الحجة,14.0,birth, ولد في رابع عشر ذي الحجة سنة خمس واربعين بالقاهرة,القاهرة
65.0,End of,اخر,,, في اخرين منهم الشمس البامي والجلال البكري وبعضهم في الاخذ اكثر من بعض وكذا لازم البرهان الشرواني القادم في سنة خمس وستين,
66.0,,,,, واكثر من الاشتغال والتحصيل وشارك في الفضائل بل تدرب بابيه في صناعته وقتا وحج في سنة ست وستين,
90.0,6,جمادى الثانية,2.0,death, مات في ليلة الاربعاء ثاني جمادى الثانية سنة تسعين,
67.0,,,,birth, بن احمد بن فارس الشمس بن الشهاب المنشاوي ثم القاهري الشافعي ولد في سنة سبع وستين بالمنشية,المنشية
52.0,1,محرم,9.0,death, مات في يوم الجمعة تاسع المحرم سنة اثنتين وخمسين,
2.0,7,رجب,,death, وحدث سمع منه الفضلاء قال شيخنا في معجمه اجاز لي ومات قبل دخولي دمشق بيسير في رجب سنة اثنتين,
43.0,1,محرم,,death, مات في المحرم سنة ثلاث واربعين بمكة,مكة
45.0,,,,death, مات بها في سنة خمس واربعين,
66.0,,,,death, مات سنة ست وستين,
12.0,,,,death, مات سنة اثنتي عشرة,
817.0,2,صفر,14.0,birth, ولد في رابع عشر صفر سنة سبع عشرة وثمانمائة,
88.0,12,ذي الحجة,19.0,death, ثم مات في ظهر يوم الاحد تاسع عشر ذي الحجة سنة ثمان وثمانين,
72.0,,,,birth, ولد تقريبا سنة اثنتين وسبعين,
49.0,12,ذي الحجة,11.0,death, ومات بعد مرض طويل بعلة البطن في ليلة الاربعاء حادي عشر ذي الحجة سنة تسع واربعين,
760.0,,,,birth, وقد ولد قبل سنة ستين وسبعمائة,
27.0,8,شعبان,,death, مات في شعبان سنة سبع وعشرين,
738.0,,,,birth, ولد سنة ثمان وثلاثين وسبعمائة بدمشق,دمشق
5.0,11,ذي القعدة,,death, مات في ذي القعدة سنة خمس,
791.0,10,شوال,,birth, ولد كما رايته بخطه في مستهل شوال سنة احدى وتسعين وسبعمائة بالقاهرة,القاهرة
19.0,,,,qaraa, الحديث عن الولي العراقي وشيخنا وبه انتفع فانه قرا عليه جميع شرح الفية العراقي بعد ان كتبه بخطه في سنة تسع عشرة,
44.0,,,,laqiya, وقد ولي تدريس الفقه بالبرقوقية عوض الشهاب الكوراني حين لقيه في سنة اربع واربعين,
64.0,9,رمضان,,death, وقد حج مرارا ومات بعد ان تعلل بالاسهال من نصف رمضان في صبيحة يوم السبت مستهل سنة اربع وستين,
843.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة ثلاث واربعين وثمانمائة بالقاهرة,القاهرة
874.0,,,,birth, ولد في سنة اربع وسبعين وثمانمائة بمكة,مكة
99.0,,,,, بن الجيعان وبعض من يلوذ به ثم سافر لدابول فاحسن اليه صاحبها ودخل عدن ودام بها مدة وهو الان سنة تسع وتسعين,
871.0,1,محرم,,birth, ولد في المحرم سنة احدى وسبعين وثمانمائة بالمدينة,المدينة
74.0,7,رجب,,qaraa, ابن قاسم والفخر المقسي والجوجري وزكريا وقرا عليه في القران وكذا قرا على ابن لحمصاني والسنهوري وحضر عندي في رجب سنة اربع وسبعين,
806.0,,,,, وولي قضاء الحيرة الى بعد الفتنة ثم قضاء حلب في سنة ست وثمانمائة,
29.0,1,محرم,2.0,, وارخ وفاته في العشر الثاني من المحرم سنة تسع وعشرين بالقاهرة,القاهرة
,,,,, عن نيف وسبعين سنة,
800.0,,,,birth, ولد قريبا من سنة ثمانمائة,
45.0,,,,, وتنزل في صوفية الاشرفية اول فتحها ثم ولي مسيخة الاثار في سنة خمس واربعين بعد,عد
67.0,8,شعبان,,death, مات في شعبان سنة سبع وستين,
836.0,,,,birth, ولد في احدى الجماديين سنة ست وثلاثين وثمانمائة بمكة,مكة
93.0,1,محرم,,death, مات في اثناء المحرم سنة ثلاث وتسعين بمكة,مكة
68.0,8,شعبان,,death, وقد اخذ الميقات عنه جماعة ومات في حياة ابيه ليلة رابع عشرى شعبان سنة ثمان وستين,
,,,,, عن احدى واربعين سنة,
775.0,,,,birth, ولد في مضان سنة خمس وسبعين وسبعمائة بطيبة,طيبة
15.0,,,,samia, الحسن فاطمة ابنة احمد بن قاسم الحرازي وبمكة من ابن صديق وغيره بل سمع على شيخنا بمكة النخبة في سنة خمس عشرة,
801.0,,,,, التبيه والحاوي او اكثر وكان يذاكر به وتفقه مدة طويلة بالجمال بن ظهيرة ويسيرا بالابناسي لما قدم مكة في سنة احدى وثمانمائة,
20.0,3,ربيع الاول,,death, ومات في ربيع الاول سنة عشرين,
797.0,1,محرم,,birth, ولد في المحرم سنة سبع وتسعين وسبعمائة بمكة,مكة
27.0,3,ربيع الاول,,death, مات في ربيع الاول سنة سبع وعشرين بمكة,مكة
3.0,9,رمضان,,death, مات في سلخ رمضان سنة ثلاث,
,,,,, عن ثمان وخمسين سنة,
739.0,5,جمادى الاولى,,birth, ولد في جمادى الاولى سنة تسع وثلاثين وسبعمائة بالمدينة,المدينة
12.0,,,,samia, وحدث بالاجازة بالكثير سمع عليه التقي بن فهد وذكره في معجمه وكذا الابي في سنة اثنتي عشرة,
15.0,9,رمضان,,death, ومات في رمضان سنة خمس عشرة,
12.0,,,,, وقدم مكة مع ابيه قبل اكمال سنتين في سنة اثنتي عشرة,
78.0,3,ربيع الاول,,death, مات بمكة في ربيع الاول سنة ثمان وسبعين,
805.0,2,صفر,17.0,birth, ولد في سابع عشرة صفر سنة خمس وثمانمائة بمراغة,مراغة
21.0,11,ذي القعدة,,, من اعمال تبريز ونشا ببغداد وتفقه فيها على ابيه والشريف عبد المحسن البخاري ونحول مع ابيه لدمشق في اواخر ذي القعدة سنة احدى وعشرين,
24.0,,,,qaraa, التي تليها فتفقه فيها بالشمس بن الديري والعز عبد السلام البغدادي قرا عليه في الكشف الصغير ثم عاد لدمشق سنة اربع وعشرين,
53.0,,,,, وولى قضاء الحنفية بدمشق في سنة ثلاث وخمسين,
18.0,,,,, وكذا حج مرارا اولهما في سنة ثمان عشرة,
64.0,End of,اخر,,, مع ابيه واخرها في سنة اربع وستين,
83.0,,,,, ترتيب مسانيد ابي حنيفة للخوارزمي رواه لهم عن ابيه بالسند الذي اورده شيخنا في جده حسام بن احمد من سنة ثلاث وثمانين,
44.0,,,,, وله ذكر في حوادث سنة اربع واربعين,
67.0,3,ربيع الاول,6.0,death, مات في ليلة الاحد سادس ربيع الاول سنة سبع وستين بالمدرسة,المدرسة
875.0,12,ذي الحجة,,birth, ولد في ذي الحجة سنة خمس وسبعين وثمانمائة بالقاهرة,القاهرة
830.0,7,رجب,,birth, ولد في رجب سنة ثلاثين وثمانمائة,
810.0,,,,birth, ولد في سنة عشر وثمانمائة بالقاهرة,القاهرة
65.0,,,,, وحج في سنة خمس وستين,
16.0,10,شوال,,, وقد اوقفني على استدعاء بخط الكلوتاتي مؤرخ بشوال سنة ست عشرة باسم,اسم
85.0,10,شوال,,death, مات في شوال سنة خمس وثمانين,
850.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة خمسين وثمانمائة,
52.0,5,جمادى الاولى,,, واحضره ابوه في الثالثة في جمادى الاولى سنة اثنتين وخمسين,
766.0,3,ربيع الاول,13.0,birth, ولد في الثالث عشر ربيع الاول سنة ست وستين وسبعمائة,
90.0,,,,, وحج قديما سنة تسعين,
19.0,,,,, وكذا حج في سنة تسع عشرة,
19.0,,,,, قلت وكذا قال المقريزي في عقوده انه قدم حاجا فاقام بالقاهرة مدة ثم سافر لبلاده ثم رجع في سنة تسع عشرة,
42.0,8,شعبان,14.0,death, ومات بتلمسان في عشية الخميس رابع عشر شعبان سنة اثنتين واربعين,
,,,,, عن ست وسبعين سنة,
859.0,7,رجب,,birth, ولد في رجب سنة تسع وخمسين وثمانمائة بمكة,مكة
97.0,,,,samia, وسمع مني بها ودخل اليمن ومصر والشام وقيل انه فقد به في طاعون سنة سبع وتسعين,
837.0,3,ربيع الاول,,birth, ولد في يوم السبت منتصف ربيع الاول سنة سبع وثلاثين وثمانمائة بالقاهرة,القاهرة
49.0,,,,ijaza, وعرض على جماعة منهم العز بن الفرات وشيخنا بل قرات بخطه انه اجاز له في سنة تسع واربعين بالمنكوتمرية,المنكوتمرية
91.0,10,شوال,,, ثم ولاه عوضه قضاء الحنفية في يوم السبت منتصف شوال سنة احدى وتسعين,
36.0,,,,, وقدم القاهرة مع ابيه في سنة ست وثلاثين,
77.0,,,,, ثم قدم القاهرة في سنة سبع وسبعين,
89.0,10,شوال,,death, ومات في شوال سنة تسع وثمانين,
840.0,8,شعبان,13.0,birth, الدمشقي الشافعي ويعرف بابي الفضل بن الامام لكون جده كان امام ببعض جوامع صفد وهو بكنيته اشهر ولد في ثالث عشر شعبان سنة اربعين وثمانمائة بدمشق,دمشق
55.0,,,,, قاضي شهبة والتقى الاذرعي والشمس بن سعد والقوام الحنفي والنظام الحنبلي والشمس محمد بن موسى الحمصي السبكي وبالقاهرة في سنة خمس وخمسين,
,,,20.0,, عن شيخه خطاب تصديرا بالجامع الاموي وعن والد مشيخة التصوف بمدرسة الخواجا الشمس بن النحاس وكان قد باشرها نحو عشرين سنة,
80.0,,,,death, وتكسب بالتجارة على طريقة جميلة حتى مات سنة ثمانين بدمشق,دمشق
,,,,, عن نيف وثمانين سنة,
3.0,,,,, وكان قد اجتمع بي في القاهرة بعيد السبعين ثم لما كنت بمكة في سنة ثلاث,
841.0,8,شعبان,17.0,birth, ولد في سابع عشرة شعبان سنة احدى واربعين وثمانمائة بحارة,حارة
55.0,10,شوال,,, وعرضها ما عدا الاخير بتمامها على عم والده لعلم البلقيني فالمنهاج في شوال سنة خمس وخمسين,
58.0,6,جمادى الاخرة,,, وابن الحاجب في ذي الحجة من التي تليها والتسهيل في جمادى الاخرة سنة ثمان وخمسين,
67.0,9,رمضان,,qaraa, والشمسية في جمادى ايضا من التي تليها وعليه قرا المنهاج بحثا وتحقيقا واذن له في التدريس في رمضان سنة سبع وستين بل,ل
82.0,,,,death, ومات مطعونا بعد بلوغه بقليل في سنة اثنتين وثمانين بعد,عد
785.0,,,,birth, ولد سنة خمس وثمانين وسبعمائة,
790.0,,,,birth, ولد سنة تسعين وسبعمائة,
3.0,End of,اخر,,death, مات بمصر في ربيع اخر سنة ثلاث,
775.0,,,,birth, ولد في سنة خمس وسبعين وسبعمائة,
17.0,,,,, وحج في سنة سبع عشرة,
58.0,1,محرم,,death, مات في المحرم سنة ثمان وخمسين,
784.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة اربع وثمانين وسبعمائة بالقاهرة,القاهرة
12.0,,,,, وحج في سنة اثنتي عشرة,
56.0,8,شعبان,6.0,death, وكان ساكنا محتشما خبيرا بالمباشرة تعلل مدة وتكررت اشاعة موته مرارا حتى كانت في سادس شعبان سنة ست وخمسين,
60.0,10,شوال,,birth, ولد في شوال سنة ستين,
60.0,5,جمادى الاولى,,death, ومات بمكة في جمادى الاولى سنة ستين,
94.0,12,ذي الحجة,,laqiya, بن احمد بن محمد بن ابي بكر الدباعي المصبري اليماني الشافعي ممن لقيني بمكة في ذي الحجة سنة اربع وتسعين,
848.0,,,,birth, ولد تقريبا سنة ثمان واربعين وثمانمائة بشهر,شهر
772.0,,,,birth, ولد سنة اثنتين وسبعين وسبعمائة,
18.0,10,شوال,,death, مات في شوال سنة ثمان عشرة,
801.0,1,محرم,,birth, ولد في المحرم سنة احدى وثمانمائة بمكة,مكة
65.0,5,جمادى الاولى,,death, مات في جمادى الاولى سنة خمس وستين بمكة,مكة
812.0,,,,birth, ولد في سنة اثنتي عشرة وثمانمائة بغزة,غزة
70.0,End of,اخر,,qaraa, وقد حدث وممن لقيه باخرة العز بن فهد وقرا عليه في سنة سبعين,
81.0,3,ربيع الاول,8.0,death, مات في اخر يوم الاثنين ثامن ربيع الاول سنة احدى وثمانين,
815.0,7,رجب,,birth, ولد في رجب سنة خمس عشرة وثمانمائة بالقاهرة,القاهرة
54.0,5,جمادى الاولى,,, محنة الشاميين باحد اعوان صاحب الترجمة ابي الفتح الطيبي وما به كل منهم يقاسي فصعد الى السلطان في اواخر جمادى الاولى سنة اربع وخمسين,
63.0,9,رمضان,,, واتباعه عوده لاعظم مما كان لخلو الجو بعزل الانصاري وموت الجمالي اعظم الاركان فرسم حينئذ بمجيئه بيقين ووصل في رمضان سنة ثلاث وستين,
64.0,,,,death, ومات عن قرب سنة اربع وستين,
820.0,,,,birth, ولد في سنة عشرين وثمانمائة,
42.0,,,,, وقدم القاهرة في سنة اثنتين واربعين,
51.0,End of,اخر,,, وقال في موضع اخر انه قدم القاهرة على ما ادعى سنة احدى وخمسين,
82.0,2,صفر,13.0,death, مات في ظهر يوم الاثنين ثالث عشر صفر سنة اثنتين وثمانين,
70.0,,,,birth, ولد بمكة ونشا بها وارتحل مع اخيه في سنة سبعين,
14.0,End of,اخر,,qaraa, جويرية الهكارية واخرون وحدث سمع منه الفضلاء كابن فهد وذكره في معجمه ولم يذكر وفاته لكنه قرا عليه في سنة اربع عشرة,
828.0,,,,birth, ولد سنة ثمان وعشرين وثمانمائة,
79.0,,,,, وقدم القاهرة في سنة تسع وسبعين,
81.0,,,,samia, له حفظ الحاوي والورقات فعرض علي في جملة الجماعة وسمعا علي يسيرا ولم يلبث ان فجع به في طاعة سنة احدى وثمانين,
780.0,3,ربيع الاول,,qaraa, ولد كما قراته بخطه في صبيحة يوم الاحد ثالث عشرى ربيع الاول سنة ثمانين وسبعمائة بتونس,تونس
88.0,,,,, عبد العزيز العجيسي التلمساني وابي عبد الله محمد بن عبد الربعي الصقلي وقال ان اول سماعه له كان في سنة ثمان وثمانين,
90.0,,,,, وهو ابن تسع واول اشتغاله في القراءات في سنة تسعين,
94.0,,,,, وفي الفقه في سنة اربع وتسعين,
12.0,,,,, وارتحل في سنة اثنتي عشرة,
37.0,,,,, وتحول شافعيا ثم ولي قضاء نابلس في سنة سبع وثلاثين,
780.0,,,,, وانه اخبره بمولده وانه سنة ثمانين وسبعمائة,
36.0,,,,samia, واستحضار طرف من التاريخ وغيره وقال انه سمع منه بعض الطلبة المسلسل بالاولية بسند اوقفت عليه وسمي شيخنا في سنة ست وثلاثين,
48.0,,,,, وقال في سنة ثمان واربعين,
37.0,,,,, وكذا قال في سنة سبع وثلاثين,
80.0,,,,birth, وقد حدث بحلب عن البطرني وما اظنه سمع منه فانه ذكر لنا ان مولده سنة ثمانين ببلده,بلده
90.0,,,,death, وكان البطرني بتونس ومات بعد سنة تسعين,
37.0,11,ذي القعدة,,, اسمع عنه الاعاجيب من كثرة الحفظ للاخبار القديمة والقوة على جوب البلاد والقدرة على مداخلة الناس حتى اجتمعت به ذي القعدة سنة سبع وثلاثين,
48.0,,,,, قد خرج في سنة ثمان واربعين,
59.0,,,,death, وتبعه خلق منهم ثم احسن منهم بانحلال عنه فانسل نحو بلاد الشمال حتى مات باللاذقية من بلاد طرابلس الشام سنة تسع وخمسين,
62.0,2,صفر,,, يعني في المحرم قال بعضهم ثم اخبرت انه في صفر سنة اثنتين وستين,
9.0,,,,, وقد ارخه في سنة تسع,
54.0,3,ربيع الاول,,death, وجازف من قال انه مات بمصر في ربيع الاول سنة اربع وخمسين,
834.0,11,ذي القعدة,,birth, ولد في ذي القعدة سنة اربع وثلاثين وثمانمائة بجوار,جوار
86.0,,,,, وحج في سنة ست وثمانين,
92.0,5,جمادى الاولى,8.0,death, نادرا مع يبس واقبال على شانه ونسبة لتسامح وابتلاء بام اولاده الى ان تعلل اياما ثم مات في ليلة ثامن من جمادى الاولى سنة اثنتين وتسعين,
791.0,,,,qaraa, ولد كما قراته بخطه في سنة احدى وتسعين وسبعمائة بمصر,مصر
,,,,, وكذا التوقيع ببابه والملازمة لخدمته حتى انه سافر معه الى حلب في سنة,
31.0,,,,samia, وسمع هناك على البرهان الحلبي الحافظ وغيره وبالشام وغيرها ودخل عنتاب وزار القدس والخليل وحج غير مرة اولها في سنة احدى وثلاثين,
93.0,,,,ijaza, المنسوبين للصلاح ولكن لم نحمد شهادته في كونه شيخنا اوصى بالدفن في تربة بني الخروبي وقد اجاز له قديما سنة ثلاث وتسعين,
55.0,1,محرم,,death, ومات عن قرب في المحرم سنة خمس وخمسين,
3.0,,,,death, مات اسيرا بايدي التتارفي سنة ثلاث,
837.0,8,شعبان,,birth, ولد في ليلة النصف من شعبان سنة سبع وثلاثين وثمانمائة بالقاهرة,القاهرة
53.0,2,صفر,,, وانتقل الى الشام في صفر سنة ثلاث وخمسين,
,,,,, فاقام بها سنة,
54.0,End of,اخر,,, ثم عاد الى القاهرة في اخر سنة اربع وخمسين,
,,,,, وقد حج وجاور بمكة بعض سنة,
72.0,10,شوال,10.0,death, النجمية اقتات في عمارتها من ماله وغيره بارتكاب مالا يجوز ولذلك لم يمتع بها بل مات عن قرب في عاشر شوال سنة اثنتين وسبعين,
775.0,8,شعبان,,birth, ولد في شعبان سنة خمس وسبعين وسبعمائة بالقاهرة,القاهرة
46.0,10,شوال,3.0,death, ومات بمكة بعلة البطن في ثالث شوال سنة ست واربعين,
808.0,11,ذي القعدة,,birth, ولد في ذي القعدة سنة ثمان وثمانمائة بمكة,مكة
27.0,6,جمادى الاخرة,,, وكان ذا فهم وذكاء رام تداريس ابيه بعده فادركته المنية بعد خمس وخمسين يوما في جمادى الاخرة سنة سبع وعشرين بمكة,مكة
14.0,,,,death, مات قبل سن التمييز في سنة اربع عشرة,
,,,,death, مات عن نحو نصف سنة,
14.0,9,رمضان,,, في رمضان سنة اربع عشرة,
25.0,12,ذي الحجة,,death, مات معها تحت ساقط في ذي الحجة سنة خمس وعشرين,
,,,,, قبل اكماله سنة,
795.0,1,محرم,10.0,birth, ولد في عاشر المحرم سنة خمس وتسعين وسبعمائة,
82.0,11,ذي القعدة,14.0,death, ثم عند ابن الصواف والبرهان بن الديري ايامهما كلها بل عند الامشاطي حتى مات وقد اسن في ليلة الثلاثاء رابع عشر ذي القعدة سنة اثنتين وثمانين,
21.0,,,,, واول ما حج سنة احدى وعشرين,
51.0,,,,, ثم سنة احدى وخمسين,
830.0,5,جمادى الاولى,,birth, ولد في جمادى الاولى سنة ثلاثين وثمانمائة بمكة,مكة
,,,,, ولم يخرج من مكة لغيرها ولما كان ابنه احمد بالقاهرة في سنة,
96.0,4,ربيع الثاني,,death, ومات في ربيع الثاني سنة ست وتسعين,
79.0,,,,birth, ولد سنة تسع وسبعين بسويقة,سويقة
50.0,7,رجب,,death, مات بها في رجب سنة خمسين,
81.0,2,صفر,,death, مات في صفر سنة احدى وثمانين,
19.0,,,,, ودفن بحوش سعيد السعداء وقد جاز الستين فموت ابيه كان في سنة تسع عشرة,
766.0,,,,birth, ولد في ظهر يوم التروية سنة ست وستين وسبعمائة,
17.0,,,,ijaza, بن ابي بكر بن قرطاس الماضي وقال شيخنا في معجمه لقيته بالقاهرة وسمعت من فوائده واجاز لاولادي يعني في سنة سبع عشرة,
27.0,,,,death, ومات باسكندرية سنة سبع وعشرين,
771.0,,,,birth, ولد تقريبا سنة احدى وسبعين وسبعمائة بالقاهرة,القاهرة
85.0,,,,, وعرض في سنة خمس وثمانين,
54.0,6,جمادى الثانية,,death, ومات في اواخر جمادى الثانية سنة اربع وخمسين بعد,عد
770.0,,,,birth, ولد في سنة سبعين وسبعمائة,
48.0,6,جمادى الثانية,8.0,death, بن الشيخة وجلس يؤدب الاطفال براس الزجاجيين اخذ عنه ابن فهد والبقاعي وقال انه مات بالقاهرة في يوم الاثنين ثامن جمادى الثانية سنة ثمان واربعين,
